Date,Price,Open,High,Low,Vol.,Change %,ISIN
04/01/2024,61.72,56.2,62.44,56.2,820.72K,10.16%,DE000A0F5UK5
03/01/2024,56.03,52.48,56.08,51.29,6.85K,7.28%,DE000A0F5UK5
02/01/2024,52.23,55.09,55.48,51.65,317.64K,-6.41%,DE000A0F5UK5
01/01/2024,55.81,59.4,59.4,53.0,461.43K,-4.96%,DE000A0F5UK5
12/01/2023,58.72,57.03,59.35,54.99,448.26K,4.82%,DE000A0F5UK5
11/01/2023,56.02,53.9,57.22,52.74,215.43K,4.38%,DE000A0F5UK5
10/01/2023,53.67,56.71,57.09,50.34,273.51K,-4.89%,DE000A0F5UK5
09/01/2023,56.43,54.21,57.2,52.47,273.80K,4.81%,DE000A0F5UK5
08/01/2023,53.84,56.35,56.51,50.72,585.02K,-5.38%,DE000A0F5UK5
07/01/2023,56.9,55.82,58.72,53.76,477.58K,3.14%,DE000A0F5UK5
06/01/2023,55.17,54.32,60.92,54.06,738.86K,2.89%,DE000A0F5UK5
05/01/2023,53.62,56.91,58.04,53.62,408.11K,-5.57%,DE000A0F5UK5
04/01/2023,56.78,60.0,61.26,55.6,343.24K,-5.03%,DE000A0F5UK5
03/01/2023,59.79,64.08,65.61,55.81,823.40K,-3.98%,DE000A0F5UK5
02/01/2023,62.27,66.48,66.79,60.92,342.90K,-6.21%,DE000A0F5UK5
01/01/2023,66.39,62.78,68.53,61.66,469.24K,6.45%,DE000A0F5UK5
12/01/2022,62.37,65.0,66.08,60.74,432.91K,-3.44%,DE000A0F5UK5
11/01/2022,64.59,57.67,64.79,55.56,589.98K,15.59%,DE000A0F5UK5
10/01/2022,55.88,54.8,58.97,54.26,422.89K,0.59%,DE000A0F5UK5
09/01/2022,55.55,57.22,61.23,52.26,471.90K,-3.98%,DE000A0F5UK5
08/01/2022,57.85,58.82,62.07,56.47,459.67K,-1.25%,DE000A0F5UK5
07/01/2022,58.58,56.58,58.79,51.7,740.56K,1.67%,DE000A0F5UK5
06/01/2022,57.62,71.54,73.87,57.2,817.16K,-19.10%,DE000A0F5UK5
05/01/2022,71.22,70.08,72.07,62.17,698.00K,0.42%,DE000A0F5UK5
04/01/2022,70.92,72.69,77.77,65.97,707.96K,-2.31%,DE000A0F5UK5
03/01/2022,72.6,67.24,74.08,64.35,854.41K,8.78%,DE000A0F5UK5
02/01/2022,66.74,62.57,66.78,62.3,791.84K,8.29%,DE000A0F5UK5
01/01/2022,61.63,61.14,67.7,60.83,1.23M,1.03%,DE000A0F5UK5
12/01/2021,61.0,57.2,61.1,55.47,434.28K,8.70%,DE000A0F5UK5
11/01/2021,56.12,56.83,58.84,54.72,966.78K,-1.16%,DE000A0F5UK5
10/01/2021,56.78,55.56,60.93,55.55,651.05K,0.09%,DE000A0F5UK5
09/01/2021,56.73,61.16,62.32,53.47,1.17M,-7.21%,DE000A0F5UK5
08/01/2021,61.14,63.58,64.74,58.61,513.47K,-2.57%,DE000A0F5UK5
07/01/2021,62.75,60.38,64.37,56.49,312.81K,4.76%,DE000A0F5UK5
06/01/2021,59.9,62.79,63.86,56.27,895.47K,-3.07%,DE000A0F5UK5
05/01/2021,61.8,60.77,66.71,59.44,1.28M,2.39%,DE000A0F5UK5
04/01/2021,60.36,58.57,62.82,58.26,611.95K,3.59%,DE000A0F5UK5
03/01/2021,58.27,59.36,61.06,54.87,1.12M,0.60%,DE000A0F5UK5
02/01/2021,57.92,52.68,60.84,51.78,1.17M,12.64%,DE000A0F5UK5
01/01/2021,51.42,51.61,57.01,50.36,996.78K,1.42%,DE000A0F5UK5
12/01/2020,50.7,46.13,51.7,46.03,938.62K,11.06%,DE000A0F5UK5
11/01/2020,45.65,38.66,47.01,38.51,436.83K,17.79%,DE000A0F5UK5
10/01/2020,38.76,41.58,42.73,38.06,223.70K,-5.88%,DE000A0F5UK5
09/01/2020,41.17,42.03,44.28,40.5,460.63K,-1.21%,DE000A0F5UK5
08/01/2020,41.68,40.02,42.65,39.85,303.06K,4.86%,DE000A0F5UK5
07/01/2020,39.75,40.07,42.5,39.48,713.47K,-0.43%,DE000A0F5UK5
06/01/2020,39.92,39.49,42.08,38.63,339.15K,4.45%,DE000A0F5UK5
05/01/2020,38.22,33.97,38.83,32.94,314.68K,7.65%,DE000A0F5UK5
04/01/2020,35.51,31.84,37.15,31.45,354.23K,7.79%,DE000A0F5UK5
03/01/2020,32.94,38.41,39.85,26.17,924.37K,-12.51%,DE000A0F5UK5
02/01/2020,37.65,42.36,45.72,37.0,763.30K,-11.98%,DE000A0F5UK5
01/01/2020,42.78,46.78,47.29,42.65,681.64K,-8.02%,DE000A0F5UK5
12/01/2019,46.51,45.31,47.42,43.78,660.20K,3.63%,DE000A0F5UK5
11/01/2019,44.88,43.12,46.58,42.99,795.67K,5.11%,DE000A0F5UK5
10/01/2019,42.69,42.65,44.16,40.1,1.19M,0.16%,DE000A0F5UK5
09/01/2019,42.63,40.91,45.16,39.72,1.04M,4.87%,DE000A0F5UK5
08/01/2019,40.65,43.17,43.18,37.72,1.03M,-7.57%,DE000A0F5UK5
07/01/2019,43.97,48.49,48.49,43.83,606.76K,-7.53%,DE000A0F5UK5
06/01/2019,47.56,43.21,47.78,42.94,394.76K,9.13%,DE000A0F5UK5
05/01/2019,43.58,47.28,47.92,43.06,1.06M,-9.37%,DE000A0F5UK5
04/01/2019,48.08,49.5,51.63,47.83,643.02K,-0.94%,DE000A0F5UK5
03/01/2019,48.53,46.88,48.81,45.69,580.08K,3.82%,DE000A0F5UK5
02/01/2019,46.75,44.85,47.92,44.38,1.55M,3.70%,DE000A0F5UK5
01/01/2019,45.08,39.69,45.15,38.49,765.49K,11.99%,DE000A0F5UK5
12/01/2018,40.26,42.53,42.74,38.42,472.53K,0.17%,DE000A0F5UK5
11/01/2018,40.19,43.85,45.85,39.76,1.25M,-7.56%,DE000A0F5UK5
10/01/2018,43.47,47.16,47.86,40.99,1.60M,-7.97%,DE000A0F5UK5
09/01/2018,47.24,44.9,47.88,42.24,1.33M,5.53%,DE000A0F5UK5
08/01/2018,44.76,47.52,47.52,43.35,1.07M,-6.28%,DE000A0F5UK5
07/01/2018,47.76,48.0,48.9,44.92,1.36M,-2.94%,DE000A0F5UK5
06/01/2018,49.21,51.67,54.06,48.31,893.12K,-3.44%,DE000A0F5UK5
05/01/2018,50.96,48.61,53.55,48.56,1.82M,5.23%,DE000A0F5UK5
04/01/2018,48.42,45.62,49.79,44.45,805.16K,5.56%,DE000A0F5UK5
03/01/2018,45.88,47.28,47.68,44.72,1.33M,-3.31%,DE000A0F5UK5
02/01/2018,47.44,49.3,49.81,44.83,1.56M,-3.42%,DE000A0F5UK5
01/01/2018,49.13,47.32,50.59,47.18,1.27M,2.77%,DE000A0F5UK5
12/01/2017,47.8,43.6,47.8,42.46,1.12M,9.94%,DE000A0F5UK5
11/01/2017,43.48,45.84,47.2,42.68,1.07M,-4.21%,DE000A0F5UK5
10/01/2017,45.39,43.5,46.44,43.5,957.87K,4.90%,DE000A0F5UK5
09/01/2017,43.27,44.24,44.99,42.64,1.06M,-1.32%,DE000A0F5UK5
08/01/2017,43.85,42.22,44.09,40.63,771.77K,3.79%,DE000A0F5UK5
07/01/2017,42.25,39.68,42.78,39.61,916.69K,7.40%,DE000A0F5UK5
06/01/2017,39.34,39.31,40.38,37.58,2.70M,-0.15%,DE000A0F5UK5
05/01/2017,39.4,41.32,41.32,38.4,1.54M,-4.07%,DE000A0F5UK5
04/01/2017,41.07,42.85,43.87,40.6,1.16M,-3.32%,DE000A0F5UK5
03/01/2017,42.48,43.5,44.75,40.68,2.43M,-1.32%,DE000A0F5UK5
02/01/2017,43.05,43.72,45.65,42.14,810.52K,-0.49%,DE000A0F5UK5
01/01/2017,43.26,39.97,45.29,39.71,772.36K,8.26%,DE000A0F5UK5
12/01/2016,39.96,39.78,42.39,38.64,1.02M,2.17%,DE000A0F5UK5
11/01/2016,39.11,35.73,40.22,34.1,1.06M,10.29%,DE000A0F5UK5
10/01/2016,35.46,33.92,35.75,32.92,952.55K,5.35%,DE000A0F5UK5
09/01/2016,33.66,30.71,34.0,29.99,497.70K,10.91%,DE000A0F5UK5
08/01/2016,30.35,32.41,33.06,30.25,1.06M,-5.25%,DE000A0F5UK5
07/01/2016,32.03,29.19,32.83,28.66,1.23M,10.37%,DE000A0F5UK5
06/01/2016,29.02,27.12,29.9,26.32,1.25M,5.37%,DE000A0F5UK5
05/01/2016,27.54,30.65,30.65,26.11,1.67M,-9.47%,DE000A0F5UK5
04/01/2016,30.42,26.83,31.86,24.95,1.51M,12.09%,DE000A0F5UK5
03/01/2016,27.14,25.7,29.75,25.51,3.44M,6.26%,DE000A0F5UK5
02/01/2016,25.54,21.88,26.02,20.49,1.92M,17.59%,DE000A0F5UK5
01/01/2016,21.72,24.38,24.56,19.31,1.45M,-12.88%,DE000A0F5UK5
12/01/2015,24.93,28.4,28.47,23.14,1.54M,-11.53%,DE000A0F5UK5
11/01/2015,28.18,29.93,32.08,27.29,1.29M,-6.75%,DE000A0F5UK5
10/01/2015,30.22,27.83,32.8,26.94,466.81K,11.47%,DE000A0F5UK5
09/01/2015,27.11,31.0,32.27,25.52,627.04K,-14.10%,DE000A0F5UK5
08/01/2015,31.56,35.14,36.41,27.98,462.24K,-10.54%,DE000A0F5UK5
07/01/2015,35.28,38.84,38.84,33.77,454.91K,-7.86%,DE000A0F5UK5
06/01/2015,38.29,41.7,41.88,38.29,441.44K,-8.18%,DE000A0F5UK5
05/01/2015,41.7,43.01,43.66,41.25,440.27K,-1.04%,DE000A0F5UK5
04/01/2015,42.14,40.37,44.39,39.73,480.90K,3.92%,DE000A0F5UK5
03/01/2015,40.55,43.42,43.7,40.45,764.91K,-5.96%,DE000A0F5UK5
02/01/2015,43.12,38.22,43.65,37.82,1.55M,12.82%,DE000A0F5UK5
01/01/2015,38.22,38.19,38.52,34.42,321.66K,2.03%,DE000A0F5UK5
12/01/2014,37.46,37.4,39.3,33.55,303.62K,-3.03%,DE000A0F5UK5
11/01/2014,38.63,39.1,40.3,37.75,377.75K,-1.15%,DE000A0F5UK5
10/01/2014,39.08,41.13,41.13,37.55,531.85K,-4.89%,DE000A0F5UK5
09/01/2014,41.09,43.24,44.44,40.66,431.75K,-4.55%,DE000A0F5UK5
08/01/2014,43.05,43.46,44.49,42.43,620.27K,-2.49%,DE000A0F5UK5
07/01/2014,44.15,42.14,45.58,42.14,1.03M,6.18%,DE000A0F5UK5
06/01/2014,41.58,41.28,42.62,40.86,288.31K,1.46%,DE000A0F5UK5
05/01/2014,40.98,41.02,43.47,40.91,650.69K,-1.21%,DE000A0F5UK5
04/01/2014,41.48,41.2,42.41,40.67,2.30M,1.34%,DE000A0F5UK5
03/01/2014,40.93,40.93,42.06,38.43,710.43K,-2.17%,DE000A0F5UK5
02/01/2014,41.84,40.07,43.4,38.81,3.58M,4.73%,DE000A0F5UK5
01/01/2014,39.95,39.8,41.7,38.49,1.55M,-0.60%,DE000A0F5UK5
12/01/2013,40.19,40.1,40.42,37.36,339.35K,0.20%,DE000A0F5UK5
11/01/2013,40.11,40.79,43.03,39.07,2.33M,-1.47%,DE000A0F5UK5
10/01/2013,40.71,39.8,41.59,38.28,531.09K,1.85%,DE000A0F5UK5
09/01/2013,39.97,39.06,42.36,39.06,932.24K,4.25%,DE000A0F5UK5
08/01/2013,38.34,36.65,40.51,35.82,393.07K,5.21%,DE000A0F5UK5
07/01/2013,36.44,34.73,37.72,33.69,1.31M,6.08%,DE000A0F5UK5
06/01/2013,34.35,39.13,39.52,34.1,812.75K,-12.17%,DE000A0F5UK5
05/01/2013,39.11,37.94,41.45,37.74,562.06K,1.85%,DE000A0F5UK5
04/01/2013,38.4,41.03,41.31,36.83,546.10K,-6.61%,DE000A0F5UK5
03/01/2013,41.12,43.67,43.92,41.12,384.36K,-6.55%,DE000A0F5UK5
02/01/2013,44.0,45.22,46.21,43.24,306.33K,-2.74%,DE000A0F5UK5
01/01/2013,45.24,47.75,48.99,44.89,492.65K,-3.06%,DE000A0F5UK5
12/01/2012,46.67,43.79,47.49,43.67,703.95K,6.70%,DE000A0F5UK5
11/01/2012,43.74,44.52,46.06,41.76,599.13K,-1.55%,DE000A0F5UK5
10/01/2012,44.43,43.92,45.71,43.0,740.93K,1.67%,DE000A0F5UK5
09/01/2012,43.7,42.27,47.5,41.36,644.39K,3.85%,DE000A0F5UK5
08/01/2012,42.08,42.5,45.47,41.41,514.99K,-1.22%,DE000A0F5UK5
07/01/2012,42.6,41.35,44.07,40.34,499.32K,3.05%,DE000A0F5UK5
06/01/2012,41.34,40.08,43.46,38.77,628.45K,3.32%,DE000A0F5UK5
05/01/2012,40.01,48.36,48.56,39.59,900.82K,-15.57%,DE000A0F5UK5
04/01/2012,47.39,47.45,48.27,45.0,578.52K,0.74%,DE000A0F5UK5
03/01/2012,47.04,50.83,51.7,46.04,629.30K,-7.76%,DE000A0F5UK5
02/01/2012,51.0,50.98,54.67,50.21,440.58K,0.16%,DE000A0F5UK5
01/01/2012,50.92,44.96,52.69,44.74,729.34K,14.32%,DE000A0F5UK5
12/01/2011,44.54,45.12,46.81,42.41,365.30K,-1.22%,DE000A0F5UK5
11/01/2011,45.09,43.51,47.37,39.55,557.37K,-0.07%,DE000A0F5UK5
10/01/2011,45.12,38.25,47.67,36.85,584.43K,13.88%,DE000A0F5UK5
09/01/2011,39.62,47.45,48.0,37.87,726.84K,-17.51%,DE000A0F5UK5
08/01/2011,48.03,55.89,56.33,41.71,1.26M,-13.15%,DE000A0F5UK5
07/01/2011,55.3,56.92,59.34,54.65,642.16K,-3.19%,DE000A0F5UK5
06/01/2011,57.12,56.02,57.14,52.79,785.74K,0.76%,DE000A0F5UK5
05/01/2011,56.69,60.01,60.9,55.7,888.21K,-5.66%,DE000A0F5UK5
04/01/2011,60.09,60.81,63.19,58.47,967.60K,-0.63%,DE000A0F5UK5
03/01/2011,60.47,63.18,63.32,54.61,900.36K,-2.72%,DE000A0F5UK5
02/01/2011,62.16,61.45,65.76,59.5,809.09K,2.83%,DE000A0F5UK5
01/01/2011,60.45,64.8,65.96,59.26,863.21K,-6.74%,DE000A0F5UK5
12/01/2010,64.82,58.0,65.38,58.0,829.43K,13.42%,DE000A0F5UK5
11/01/2010,57.15,54.88,60.59,54.84,850.51K,4.82%,DE000A0F5UK5
10/01/2010,54.52,52.82,56.19,51.36,831.14K,4.50%,DE000A0F5UK5
09/01/2010,52.17,49.1,53.37,48.94,592.65K,7.97%,DE000A0F5UK5
08/01/2010,48.32,50.65,52.68,46.3,589.06K,-3.22%,DE000A0F5UK5
07/01/2010,49.93,46.11,51.17,44.46,1.09M,7.28%,DE000A0F5UK5
06/01/2010,46.54,49.45,53.47,46.21,1.26M,-6.21%,DE000A0F5UK5
05/01/2010,49.62,52.1,52.61,43.86,1.82M,-5.32%,DE000A0F5UK5
04/01/2010,52.41,56.14,58.76,51.92,1.10M,-5.41%,DE000A0F5UK5
03/01/2010,55.41,48.18,56.02,47.5,984.55K,16.46%,DE000A0F5UK5
02/01/2010,47.58,46.43,50.11,44.6,1.29M,1.32%,DE000A0F5UK5
01/01/2010,46.96,50.6,54.75,46.31,1.15M,-5.04%,DE000A0F5UK5
12/01/2009,49.45,46.5,50.06,45.15,801.14K,8.90%,DE000A0F5UK5
11/01/2009,45.41,40.77,48.26,40.13,1.04M,11.68%,DE000A0F5UK5
10/01/2009,40.66,40.51,44.95,37.3,1.13M,1.14%,DE000A0F5UK5
09/01/2009,40.2,39.42,43.96,37.15,624.51K,4.09%,DE000A0F5UK5
08/01/2009,38.62,39.34,41.88,36.68,1.35M,-1.53%,DE000A0F5UK5
07/01/2009,39.22,35.59,39.73,31.22,1.15M,12.41%,DE000A0F5UK5
06/01/2009,34.89,37.78,40.0,32.99,1.59M,-4.15%,DE000A0F5UK5
05/01/2009,36.4,32.8,36.93,30.39,2.11M,13.29%,DE000A0F5UK5
04/01/2009,32.13,26.6,32.4,26.0,2.45M,20.93%,DE000A0F5UK5
03/01/2009,26.57,22.76,28.57,21.54,1.65M,13.74%,DE000A0F5UK5
02/01/2009,23.36,24.5,30.09,23.0,992.18K,-5.39%,DE000A0F5UK5
01/01/2009,24.69,25.8,31.15,22.67,901.95K,-1.48%,DE000A0F5UK5
12/01/2008,25.06,28.26,28.26,22.03,1.02M,-12.71%,DE000A0F5UK5
11/01/2008,28.71,34.74,36.72,22.55,1.66M,-14.58%,DE000A0F5UK5
10/01/2008,33.61,43.67,45.51,24.61,1.48M,-23.11%,DE000A0F5UK5
09/01/2008,43.71,62.77,62.77,39.15,1.17M,-30.92%,DE000A0F5UK5
08/01/2008,63.27,64.5,64.53,58.28,678.34K,-4.27%,DE000A0F5UK5
07/01/2008,66.09,76.29,76.29,59.47,453.56K,-12.09%,DE000A0F5UK5
06/01/2008,75.18,78.22,78.46,72.0,386.46K,-3.62%,DE000A0F5UK5
05/01/2008,78.0,75.34,85.0,74.0,943.68K,5.39%,DE000A0F5UK5
04/01/2008,74.01,65.46,77.3,64.56,408.63K,12.32%,DE000A0F5UK5
03/01/2008,65.89,70.02,73.76,61.16,423.10K,-6.97%,DE000A0F5UK5
02/01/2008,70.83,65.57,74.38,64.94,650.81K,10.12%,DE000A0F5UK5
01/01/2008,64.32,70.57,71.5,51.91,1.26M,-9.41%,DE000A0F5UK5
12/01/2007,71.0,74.43,76.7,67.83,241.64K,-4.12%,DE000A0F5UK5
11/01/2007,74.05,77.59,80.53,65.13,681.00K,-3.59%,DE000A0F5UK5
10/01/2007,76.81,75.23,79.84,71.6,761.20K,2.25%,DE000A0F5UK5
09/01/2007,75.12,67.86,75.9,65.11,1.06M,12.04%,DE000A0F5UK5
08/01/2007,67.05,67.31,67.8,55.53,1.21M,-2.19%,DE000A0F5UK5
07/01/2007,68.55,70.2,76.02,65.35,790.19K,-2.60%,DE000A0F5UK5
06/01/2007,70.38,68.09,73.56,65.76,1.22M,2.76%,DE000A0F5UK5
05/01/2007,68.49,61.43,68.49,60.9,1.28M,12.09%,DE000A0F5UK5
04/01/2007,61.1,60.46,63.39,60.08,682.49K,1.63%,DE000A0F5UK5
03/01/2007,60.12,55.97,60.5,53.07,1.02M,5.81%,DE000A0F5UK5
02/01/2007,56.82,56.31,61.0,55.26,1.24M,1.66%,DE000A0F5UK5
01/01/2007,55.89,55.32,56.47,51.45,749.80K,1.12%,DE000A0F5UK5
12/01/2006,55.27,53.26,56.27,52.5,578.04K,4.48%,DE000A0F5UK5
11/01/2006,52.9,54.98,56.68,51.67,424.90K,-3.18%,DE000A0F5UK5
10/01/2006,54.64,48.39,55.48,47.0,416.51K,12.99%,DE000A0F5UK5
09/01/2006,48.36,50.46,51.94,44.89,544.73K,-3.72%,DE000A0F5UK5
08/01/2006,50.23,49.85,51.28,48.26,307.82K,1.47%,DE000A0F5UK5
07/01/2006,49.5,49.9,50.94,46.36,219.18K,-0.40%,DE000A0F5UK5
06/01/2006,49.7,49.46,50.05,42.78,781.59K,1.20%,DE000A0F5UK5
05/01/2006,49.11,52.58,57.51,44.52,1.28M,-5.19%,DE000A0F5UK5
04/01/2006,51.8,50.17,54.84,49.97,1.09M,5.41%,DE000A0F5UK5
03/01/2006,49.14,45.85,50.15,43.92,409.13K,8.00%,DE000A0F5UK5
02/01/2006,45.5,45.75,47.5,43.43,366.58K,-0.26%,DE000A0F5UK5
01/01/2006,45.62,40.94,47.18,40.82,489.96K,12.98%,DE000A0F5UK5
12/01/2005,40.38,38.11,40.85,37.76,294.49K,6.18%,DE000A0F5UK5
11/01/2005,38.03,36.0,38.93,35.67,520.86K,6.56%,DE000A0F5UK5
10/01/2005,35.69,37.8,37.8,33.88,693.57K,-5.00%,DE000A0F5UK5
09/01/2005,37.57,33.81,38.12,33.65,946.96K,12.99%,DE000A0F5UK5
08/01/2005,33.25,32.35,34.54,32.02,1.00M,2.43%,DE000A0F5UK5
07/01/2005,32.46,30.63,32.61,29.79,637.00K,5.25%,DE000A0F5UK5
06/01/2005,30.84,29.9,31.93,29.77,805.28K,2.90%,DE000A0F5UK5
05/01/2005,29.97,28.21,29.97,27.66,133.40K,6.81%,DE000A0F5UK5
04/01/2005,28.06,30.48,30.67,27.65,347.53K,-6.90%,DE000A0F5UK5
03/01/2005,30.14,31.53,31.99,29.55,1.14M,-4.38%,DE000A0F5UK5
02/01/2005,31.52,28.59,31.69,28.56,1.06M,10.71%,DE000A0F5UK5
01/01/2005,28.47,27.3,28.61,26.56,98.07K,4.94%,DE000A0F5UK5
12/01/2004,27.13,28.13,28.53,26.4,998.79K,-3.49%,DE000A0F5UK5
11/01/2004,28.11,26.05,28.32,26.05,496.38K,8.62%,DE000A0F5UK5
10/01/2004,25.88,27.4,28.46,25.6,327.73K,-5.37%,DE000A0F5UK5
09/01/2004,27.35,25.99,27.59,25.73,112.16K,5.64%,DE000A0F5UK5
08/01/2004,25.89,25.7,26.31,24.66,113.13K,1.33%,DE000A0F5UK5
07/01/2004,25.55,25.35,25.72,24.2,163.88K,1.31%,DE000A0F5UK5
06/01/2004,25.22,24.6,25.28,24.08,86.38K,2.48%,DE000A0F5UK5
05/01/2004,24.61,24.15,24.84,22.89,404.49K,-0.08%,DE000A0F5UK5
04/01/2004,24.63,26.38,27.48,24.35,48.16K,-5.01%,DE000A0F5UK5
03/01/2004,25.93,26.83,27.61,24.9,285.69K,-2.85%,DE000A0F5UK5
02/01/2004,26.69,24.72,26.69,24.08,51.35K,8.06%,DE000A0F5UK5
01/01/2004,24.7,24.67,25.33,24.09,557.52K,1.23%,DE000A0F5UK5
12/01/2003,24.4,23.93,24.62,23.42,156.63K,2.69%,DE000A0F5UK5
11/01/2003,23.76,24.46,24.87,23.43,23.94K,-2.14%,DE000A0F5UK5
10/01/2003,24.28,21.04,24.28,21.04,23.24K,13.99%,DE000A0F5UK5
09/01/2003,21.3,23.45,23.97,21.3,357.61K,-7.79%,DE000A0F5UK5
08/01/2003,23.1,21.1,23.44,21.05,67.90K,9.48%,DE000A0F5UK5
07/01/2003,21.1,18.97,21.1,18.97,24.75K,9.95%,DE000A0F5UK5
06/01/2003,19.19,19.22,20.05,19.1,62.88K,6.32%,DE000A0F5UK5
05/01/2003,18.05,19.06,19.06,17.99,4.54K,0.00%,DE000A0F5UK5
04/01/2003,18.05,17.79,19.23,17.79,200.53K,-2.43%,DE000A0F5UK5
03/01/2003,18.5,18.76,19.71,17.56,174.54K,-1.02%,DE000A0F5UK5
02/01/2003,18.69,19.23,19.34,18.31,212.37K,-0.21%,DE000A0F5UK5
01/01/2003,18.73,21.04,21.15,18.7,83.72K,-7.87%,DE000A0F5UK5
12/01/2002,20.33,21.82,21.89,20.33,33.92K,-3.47%,DE000A0F5UK5
11/01/2002,21.06,20.59,21.4,20.36,96.07K,2.83%,DE000A0F5UK5
10/01/2002,20.48,18.19,21.31,18.19,54.23K,9.05%,DE000A0F5UK5
09/01/2002,18.78,19.9,20.73,18.46,80.78K,-10.32%,DE000A0F5UK5
08/01/2025,85.51,84.51,88.17,82.6,971.56K,-0.27%,DE000A0H08F7
07/01/2025,85.74,85.45,87.48,83.63,692.76K,0.25%,DE000A0H08F7
06/01/2025,85.53,83.81,86.29,81.55,640.85K,1.89%,DE000A0H08F7
05/01/2025,83.94,81.92,86.77,81.5,934.14K,4.04%,DE000A0H08F7
04/01/2025,80.68,78.0,80.82,67.29,936.50K,3.96%,DE000A0H08F7
03/01/2025,77.61,78.79,83.46,76.72,1.87M,-1.67%,DE000A0H08F7
02/01/2025,78.93,73.95,79.72,73.78,513.29K,4.61%,DE000A0H08F7
01/01/2025,75.45,73.09,75.8,70.58,103.18K,4.56%,DE000A0H08F7
12/01/2024,72.16,72.83,75.57,71.06,132.68K,-1.76%,DE000A0H08F7
11/01/2024,73.45,73.05,75.14,72.12,43.13K,0.80%,DE000A0H08F7
10/01/2024,72.87,75.49,75.82,72.35,75.84K,-2.90%,DE000A0H08F7
09/01/2024,75.05,74.25,76.93,72.08,77.91K,1.01%,DE000A0H08F7
08/01/2024,74.3,73.39,74.4,66.89,90.33K,0.88%,DE000A0H08F7
07/01/2024,73.65,71.09,74.12,69.27,80.57K,5.49%,DE000A0H08F7
06/01/2024,69.82,75.21,75.29,69.75,8.42K,-5.66%,DE000A0H08F7
05/01/2024,74.01,70.91,75.9,70.31,123.26K,5.14%,DE000A0H08F7
04/01/2024,70.39,74.63,74.63,68.89,103.58K,-4.48%,DE000A0H08F7
03/01/2024,73.69,71.39,73.86,70.11,7.03K,3.89%,DE000A0H08F7
02/01/2024,70.93,67.62,71.17,67.0,38.36K,4.55%,DE000A0H08F7
01/01/2024,67.84,69.49,69.49,65.26,100.12K,-1.64%,DE000A0H08F7
12/01/2023,68.97,64.08,69.23,63.94,64.82K,7.97%,DE000A0H08F7
11/01/2023,63.88,56.95,63.89,56.68,86.46K,11.97%,DE000A0H08F7
10/01/2023,57.05,60.11,60.88,55.08,73.58K,-4.84%,DE000A0H08F7
09/01/2023,59.95,61.08,61.33,58.7,102.57K,-1.85%,DE000A0H08F7
08/01/2023,61.08,63.48,63.59,59.55,106.56K,-4.07%,DE000A0H08F7
07/01/2023,63.67,62.1,64.37,58.98,118.53K,2.81%,DE000A0H08F7
06/01/2023,61.93,59.88,62.57,59.49,172.70K,4.15%,DE000A0H08F7
05/01/2023,59.46,61.06,62.7,59.37,77.63K,-2.68%,DE000A0H08F7
04/01/2023,61.1,60.09,61.1,57.59,135.95K,1.44%,DE000A0H08F7
03/01/2023,60.23,60.8,62.16,57.14,158.57K,-0.71%,DE000A0H08F7
02/01/2023,60.66,58.75,61.56,58.67,246.78K,3.60%,DE000A0H08F7
01/01/2023,58.55,52.52,59.06,52.52,73.42K,11.35%,DE000A0H08F7
12/01/2022,52.58,55.03,55.34,51.63,101.10K,-2.67%,DE000A0H08F7
11/01/2022,54.02,51.57,55.75,49.76,83.88K,5.69%,DE000A0H08F7
10/01/2022,51.11,46.94,51.18,46.47,126.34K,7.62%,DE000A0H08F7
09/01/2022,47.49,50.65,54.25,46.31,129.34K,-7.26%,DE000A0H08F7
08/01/2022,51.21,54.28,55.66,51.12,229.50K,-5.83%,DE000A0H08F7
07/01/2022,54.38,49.04,54.42,48.46,175.74K,10.01%,DE000A0H08F7
06/01/2022,49.43,56.72,57.51,48.51,194.39K,-12.26%,DE000A0H08F7
05/01/2022,56.34,58.65,58.65,53.3,173.10K,-4.70%,DE000A0H08F7
04/01/2022,59.12,58.54,59.88,55.78,163.14K,1.08%,DE000A0H08F7
03/01/2022,58.49,58.42,60.38,51.56,732.02K,0.17%,DE000A0H08F7
02/01/2022,58.39,61.66,62.7,55.65,398.19K,-3.82%,DE000A0H08F7
01/01/2022,60.71,65.82,66.89,58.88,305.19K,-8.08%,DE000A0H08F7
12/01/2021,66.05,61.98,66.14,61.11,160.85K,7.59%,DE000A0H08F7
11/01/2021,61.39,62.84,65.03,60.87,308.48K,-1.33%,DE000A0H08F7
10/01/2021,62.22,58.69,62.3,57.92,222.80K,3.96%,DE000A0H08F7
09/01/2021,59.85,64.37,64.89,59.64,384.24K,-6.66%,DE000A0H08F7
08/01/2021,64.12,63.03,64.82,62.39,179.23K,2.72%,DE000A0H08F7
07/01/2021,62.42,61.3,62.73,58.98,232.42K,2.78%,DE000A0H08F7
06/01/2021,60.73,60.6,62.37,60.15,452.01K,0.93%,DE000A0H08F7
05/01/2021,60.17,58.36,60.86,57.94,318.97K,3.74%,DE000A0H08F7
04/01/2021,58.0,56.48,58.63,56.31,227.24K,3.00%,DE000A0H08F7
03/01/2021,56.31,51.83,56.84,51.58,270.09K,10.22%,DE000A0H08F7
02/01/2021,51.09,49.96,52.87,49.95,100.00K,3.38%,DE000A0H08F7
